spreadsheet_id,spreadsheet_title,worksheet_title,Our_section,Section,Subsection,JAMA_SAP_#,Description,Notes_on_scoring,Notes,openAI_gpt5_full,gemini_pro,claude_sonnet,Comment,openAI_full
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,,,1,1,1,"OpenAI, maybe not wrong but is too much.",
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"details of alternative methods to be used if distributional assumptions do not hold, eg, normality, proportional hazards, etc",,,1,1,1,,
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,any planned sensitivity analyses for each outcome where applicable,,,1,1,1,,
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,any planned subgroup analyses for each outcome including how subgroups are defined,,,3,1,3,Gemini proposed a subgroup analysis for the stratifier,
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,missing_data,Section 6: Analysis,Missing data,28,"Reporting and assumptions/statistical methods to handle missing data (eg, multiple imputation)",,,3,3,3,OpenAI said:  Primary and secondary outcome analyses will be based on complete cases only,
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,2,1,3,Gemini said about doing a mediation analysis,
1dD-OwVoSbCW16RkjYgu9rTowJB7CkNtnXUd_VoxEKU8,scoring validation_actissist,second score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,2,2,2,OpenAI: too wordy,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1a,"Descriptive title that matches the protocol, with SAP either as a forerunner or subtitle, and trial acronym (if applicable)",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1b,Trial registration number,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,SAP version,2,SAP version number with dates,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,admin_info,Section 1: Administrative Information,Protocol Version,3,Reference to version of protocol being used,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,SAP revisions,4a,SAP revision history,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,SAP revisions,4b,Justification for each SAP revision,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,SAP revisions,4c,"Timing of SAP revisions in relation to interim analyses, etc",,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,admin_info,Section 1: Administrative Information,Roles and responsibility,5,"Names, affiliations, and roles of SAP contributors",Do not mark down if missing junior statistician if junior stat not given in protocol,,,2,2,Scored 2 as misses dom and merry,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,Signatures of:,6a,Person writing the SAP,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,Signatures of:,6b,Senior statistician responsible,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 1: Administrative Information,Signatures of:,6c,Chief investigator/clinical lead,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,introduction,Section 2: Introduction,Background and rationale,7,Synopsis of trial background and rationale including a brief description of research question and brief justification for undertaking the trial,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,introduction,Section 2: Introduction,Objectives,8,Description of specific objectives or hypotheses,Accept a vague description as outcomes defined later,,,3,3,,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,study_design,Section 3: Study Methods,Trial design,9,"Brief description of trial design including type of trial (eg, parallel group, multiarm, crossover, factorial) and allocation ratio and may include brief description of interventions",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,study_design,Section 3: Study Methods,Framework,12,"Superiority, equivalence, or noninferiority hypothesis testing framework, including which comparisons will be presented on this basis",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,randomisation,Section 3: Study Methods,Randomisation,10,"Randomization details, eg, whether any minimization or stratification occurred (including stratifying factors used or the location of that information if it is not held within the SAP)",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,sample_size,Section 3: Study Methods,Sample size,11,Full sample size calculation or reference to sample size calculation in protocol (instead of replication in SAP),,,,3,3,scored open AI as 2 as it makes up something about clopper-pearson intervals. This is in the analysis section not the sample size section. Only scored 2 as it doesn't actually impact the analysis that would be carreid out.,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13a,"
Information on interim analyses specifying what interim analyses will be carried out and listing of time points",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13b,Any planned adjustment of the significance level due to interim analysis,"If no interim analysis score 3 if this item is ommited. If there is a formal interim analysis and adjustment of the significance level, score item as 1 if it says an alpha of 0.05 will be used with 95% confidence intervals, even if it goes on to give the correct significance levels.",,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13c,Details of guidelines for stopping the trial early,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,timing,Section 3: Study Methods,Timing of final analysis,14,"Timing of final analysis, eg, all outcomes analyzed collectively or timing stratified by planned length of follow-up",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,timing,Section 3: Study Methods,Timing of outcome assessments,15,Time points at which the outcomes are measured including visit “windows”,"Score 2 if missing visit windows, that are mentioned in the protocol",,,3,3,Scored openai and claude as 2 as detial around dosing window may be wrong,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,16,Level of statistical significance,,,,3,2,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,17,"Description and rationale for any adjustment for multiplicity and, if so, detailing how the type 1 error is to be controlled",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,18,Confidence intervals to be reported,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19a,Definition of adherence to the intervention and how this is assessed including extent of exposure,,,,3,2,"Claude says 60%, defined as 6/8. I have questions.",3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19b,"
Description of how adherence to the intervention will be presented",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19c,Definition of protocol deviations for the trial,"If protocol deviations are not given in the protocol, the ideal response would be “No protocol deviations are defined in the protocol” or similar. If a sensible answer is given with details that are not given in the protocol, score 2 for item 19c on definitions of protocol deviations.   If specific protocol deviations are mentioned in the protocol, and not covered by the definitions given by the AI in the SAP score  1 for item 19c on definitions.",,,2,2,All AI define in terms of minor or major - I cannot find these details in the protocol,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19d,Description of which protocol deviations will be summarized,Score 3 if it says it will describe the protocol deviations it has defined will be descibed descriptively by arm even if the answer to 19c is not perfect.,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 4: Statistical Principles,Analysis populations,20,"Definition of analysis populations, eg, intention to treat, per protocol, complete case, safety","Additional irrelevant populations get scored as 2 provided main population is right eg. per protocol or safety pop. If it says a specific populaiton will be used for  main analysis which is not what will be used, score as 1.",,,2,2,"Open AI has added ""and has at least one baseline assessment to safety population""",2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Screening data,21,Reporting of screening data (if collected) to describe representativeness of trial sample,,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,,22,Summary of eligibility criteria,score 2 if missing inclusion/exclusion criteria,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Recruitment,23,Information to be included in the CONSORT flow diagram,,,,3,2,Scored 2 as matches OpenAI and they are similar,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24a,"Level of withdrawal, eg, from intervention and/or from follow-up",,,,3,0,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24b,Timing of withdrawal/lost to follow-up data,,,,3,0,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24c,Reasons and details of how withdrawal/lost to follow-up data will be presented,,,,3,0,No info on withdrawals in claude,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25a,List of baseline characteristics to be summarized,"Score as 3 if a reasonable list is given, there is no need to exhaustively check that the variable matches the protocol.",,,3,0,No info on baseline in claude,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25b,Details of how baseline characteristics will be descriptively summarized,score 1 if it says test for baseline,,,3,0,No info on baseline in claude,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,NA,Section 6: Analysis,Outcome definitions,,List and describe each primary and secondary outcome including details of:,,,,,,,
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26a,"specification of outcomes and timings. If applicable include the order of importance of primary or key secondary end points (eg, order in which they will be tested)",Errors in outcome definitions should be scored 1.,,,1,1,Errors for all three get scored as 1,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26b,"specific measurement and units (eg, glucose control, hbA1c [mmol/mol or %])",,,,3,3,No relevant units,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26c,"any calculation or transformation used to derive the outcome (eg, change from baseline, QoL score, time to event, logarithm, etc)",,,,1,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,"Primary analysis: Clear which analysis method applies to primary outcome, and which analysis population will be used",,,,3,3,,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,Primary analysis: Correct model,Score 3 for correct model,,,3,3,Open AI said logistic model,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,Primary analysis: Correct model specification,"Score 3 for correct specification eg. correct random effects. If simple model used eg, logistic regresison score 3 if above is 3",,,3,3,"Score 1 for mis-specified analysis model, even if minor. marked open AI down for clopper pearson",1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,Primary analysis: Correct covariates,"If given in protocol must match, must include stratification factors. If not given, score 3 for a reasnable attempt.",,,3,3,Scored 3 as analysis do not give covariates and this is correct. Open AI gets 1 for hallucinating,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,"Primary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population","Must say which outcomes are of each type. eg. score 2 for ""All continuous outcomes will be analysed..."" unless explicit about which outcomes are continuous.",,,1,3,All are explicit about which analyses relate to which outcomes. OpenAI and geminai include outcomes to be analysed which are not outcomes.,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,Secondary analysis: Correct model,,,,3,3,Open AI has model for acceptability scales,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,Secondary: Correct model specification,,,,3,3,as above,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,analysis_methods,,,27*,Secondary analysis: Correct covariates,,,,3,3,Unsure how to score open AI,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,"Score as 2 where unecesary assumption checks, or assumption checks you would not typically do are included eg. distribution checks for random effects",,,2,2,Scored all as 2 as give reasonable but unecessary assumption checks,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"details of alternative methods to be used if distributional assumptions do not hold, eg, normality, proportional hazards, etc","Score as 2 where extra alternative analysis are given that you would not necessarily carry out, as long as they are statistically reasnable. If they make no statistical sense score as 1.",,,2,2,As above,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,any planned sensitivity analyses for each outcome where applicable,"Score as 2 where extra sensitivity analysis are given that you would not necessarily carry out, as long as they are statistically reasnable. If they make no statistical sense score as 1.",,,2,2,,2
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,any planned subgroup analyses for each outcome including how subgroups are defined,,,,1,3,Geminai says subgroup analysis,3
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,missing_data,Section 6: Analysis,Missing data,28,"Reporting and assumptions/statistical methods to handle missing data (eg, multiple imputation)",Do not score down for additional sensitivity analysis re missing data eg. a pattern mixture model for MNAR or additional sensitivity analysis under MAR,,,1,1,Given as 2 as missing data statements are generic and do not account for feasability nature of main outcomes. OpenAI seems to do this.,1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,,3,3,"Open AI goes to town here. I've scored 2 as says exploratory so wont impact main conclusions,  but Jesus!",1
1DMRF6KBtSTYjasDhrwcU5wJvkGk6eT7XbtCZ5ebIxvk,scoring validation_eden,second score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1. Score as 2 where lots of additional details are given re definitions of harms which does not necessarily reflect protocol.,,,3,3,Given all 2 as they add loads of details but don't appear to specify additional analyses.,2
